order_id,sno,order_item_id,instruction,cat,meat,rice,additional,daigs,rate,net
2548,1,53,,CAT,3,3,0,1,120,360
2548,2,179,,CAT,7,7,0,1,1200,8400
2548,3,51,,CAT,2.5,2.5,0,1,210,525
2548,4,137,,CAT,2.5,2.5,0,1,240,600
2548,5,176,,CAT,80,80,0,1,50,4000
2548,6,19,,CAT,12,12,0,1,640,7680
2548,7,115,,CAT,18,18,0,1,400,7200
2548,8,81,,CAT,3,3,0,1,600,1800
2549,1,534,,PARTY,5,5,0,1,500,2500
2550,1,522,,PARTY,5,5,0,1,520,2600
2551,1,197,,CAT,5,5,0,1,710,3550
2551,2,83,,CAT,9,9,0,1,500,4500
2552,1,66,,CAT,4,4,0,1,1450,5800
2553,1,361,,PARTY,1,5,0,1,550,2750
2553,2,14,,PARTY,4,4,0,1,400,1600
2554,1,134,,CAT,60,60,0,1,40,2400
2555,1,102,,CAT,5,5,0,1,550,2750
2555,2,548,,CAT,8,8,0,1,650,5200
2555,3,53,,CAT,2,2,0,1,120,240
2555,4,51,,CAT,2,2,0,1,210,420
2555,5,15,,CAT,6,6,0,1,1450,8700
2555,6,133,,CAT,6,6,0,1,1000,6000
2555,7,168,,CAT,30,30,0,1,15,450
2555,8,55,,CAT,1.5,1.5,0,1,200,300
2555,9,563,,CAT,2,2,0,1,400,800
2556,1,1,,CAT,12,12,0,1,850,10200
2557,1,1,,CAT,9,6,0,1,885,5310
2558,1,4,,CAT,6,5,0,1,850,4250
2559,1,522,,CAT,5,5,0,1,850,4250
2560,1,1,,CAT,7.5,5,0,1,985,4925
2561,1,522,,CAT,5,5,0,1,860,4300
2562,1,16,,CAT,13,13,0,1,600,7800
2562,2,4,"Hara Masala Grind",CAT,15,10,0,1,850,8500
2562,3,53,,CAT,4,4,0,1,120,480
2562,4,51,,CAT,6,6,0,1,210,1260
2562,5,360,,CAT,2,2,0,1,600,1200
2562,6,55,,CAT,3,3,0,1,200,600
2563,1,518,"Hara Masala Grind",CAT,7.5,5,0,1,1240,6200
2563,2,14,,CAT,5,5,0,1,800,4000
2563,3,324,,CAT,5,5,0,1,550,2750
2563,4,53,,CAT,2,2,0,1,120,240
2563,5,51,,CAT,3,3,0,1,210,630
2563,6,563,,CAT,1,1,0,1,400,400
2563,7,55,,CAT,1,1,0,1,200,200
2564,1,197,,CAT,8,8,0,1,710,5680
2564,2,523,,CAT,9,6,0,1,1035,6210
2564,3,187,,CAT,9,9,0,1,550,4950
2564,4,53,,CAT,2,2,0,1,120,240
2564,5,316,,CAT,4,4,0,1,240,960
2564,6,55,,CAT,2,2,0,1,200,400
2564,7,563,,CAT,2,2,0,1,400,800
2565,1,187,,CAT,7,7,0,1,550,3850
2566,1,513,Koyala,CAT,6,6,0,1,700,4200
2566,2,5,,CAT,6,4,0,1,2000,8000
2566,3,21,,CAT,12,12,0,1,650,7800
2566,4,187,,CAT,8,8,0,1,550,4400
2566,5,53,,CAT,2,2,0,1,120,240
2566,6,316,,CAT,3,3,0,1,240,720
2567,1,130,,CAT,2.5,2.5,0,1,2000,5000
2567,2,30,,CAT,2,2,0,1,1000,2000
2567,3,66,,CAT,5,5,0,1,1450,7250
2567,4,53,,CAT,3,3,0,1,150,450
2567,5,69,,CAT,30,30,0,1,12,360
2568,1,522,"Mirch Kam",CAT,5,5,0,1,860,4300
2568,2,21,,CAT,7,7,0,1,640,4480
2569,1,130,,CAT,3,3,0,1,2000,6000
2570,1,522,,CAT,42.75,42.75,0,1,760,32490
2570,2,571,,CAT,55,55,0,1,70,3850
2570,3,571,,CAT,50,50,0,1,70,3500
2570,4,614,,CAT,15,15,0,1,225,3375
2571,1,522,,CAT,14.25,14.25,0,1,760,10830
2572,1,522,,CAT,32.75,32.75,0,1,760,24890
2572,2,1,,CAT,6,6,0,1,740,4440
2573,1,522,,CAT,23.75,23.75,0,1,760,18050
2574,1,47,,CAT,10,10,0,1,300,3000
2574,2,54,,CAT,75,75,0,1,10,750
2574,3,168,,CAT,75,75,0,1,0,0
2574,4,55,,CAT,2,2,0,1,180,360
2574,5,1,,CAT,12,8,0,1,805,6440
2574,6,101,,CAT,75,75,0,1,50,3750
2574,7,116,,CAT,8,8,0,1,300,2400
2574,8,460,,CAT,20,20,0,1,600,12000
2574,9,294,,CAT,22,22,0,1,650,14300
2574,10,97,,CAT,5,5,0,1,600,3000
2574,11,170,,CAT,18,18,0,1,60,1080
2575,1,83,,CAT,20,20,0,1,450,9000
2575,2,53,,CAT,5,5,0,1,120,600
2575,3,316,,CAT,11,11,0,1,240,2640
2575,4,55,,CAT,3,3,0,1,180,540
2575,5,360,,CAT,2,2,0,1,600,1200
2575,6,1,,CAT,16.5,11,0,1,880,9680
2575,7,717,,CAT,42,42,0,1,620,26040
2575,8,491,LIVE,CAT,18,18,0,1,1000,18000
2576,1,375,,CAT,4,5,0,1,1060,5300
2577,1,542,"MIRCH KAM",CAT,5,4,0,1,1125,4500
2578,1,542,"Chat Pati",CAT,4,5,0,1,900,4500
2579,1,87,,CAT,10,10,0,1,280,2800
2580,1,522,"Darmiana Masala",CAT,5,5,0,1,760,3800
2581,1,522,"Mirch Kam,Spicy",CAT,9,6,0,1,955,5730
2582,1,130,,CAT,1.5,1.5,0,1,2000,3000
2583,1,130,,CAT,2.5,2.5,0,1,1500,3750
2584,1,522,,CAT,5,5,0,1,860,4300
2585,1,53,,CAT,16,16,0,1,150,2400
2585,2,361,"Mirch Kam",CAT,18,12,0,1,1270,15240
2585,3,429,,CAT,20,20,0,1,1450,29000
2586,1,130,,CAT,1,1,0,1,2000,2000
2587,1,13,,CAT,6,6,0,1,700,4200
2588,1,522,,CAT,18,12,0,1,1005,12060
2588,2,30,,CAT,3,3,0,1,1000,3000
2589,1,522,,CAT,15,10,0,1,1005,10050
2589,2,55,,CAT,4,4,0,1,200,800
2589,3,87,,CAT,50,50,0,1,280,14000
2590,1,522,"Mirch Kam",CAT,10.5,7,0,1,1005,7035
2591,1,522,,CAT,5,5,0,1,850,4250
2592,1,522,"Mirch Kam",CAT,7.5,5,0,1,905,4525
2593,1,69,,CAT,50,50,0,1,10,500
2593,2,53,,CAT,5,5,0,1,120,600
2593,3,83,,CAT,18,18,0,1,450,8100
2593,4,506,,CAT,31,31,1,1,650,20150
2593,5,548,,CAT,40,40,0,1,520,20800
2593,6,47,,CAT,22,22,0,1,250,5500
2593,7,101,,CAT,140,140,0,1,40,5600
2593,8,54,,CAT,140,140,0,1,6,840
2593,9,168,,CAT,140,140,0,1,0,0
2594,1,1,,CAT,3,3,0,1,840,2520
2594,2,16,,CAT,3,3,0,1,740,2220
2594,3,316,,CAT,2,2,0,1,240,480
2595,1,187,,CAT,5,5,0,1,550,2750
2595,2,1,RASILI,CAT,4,4,0,1,740,2960
2595,3,571,,CAT,5,5,0,1,90,450
2596,1,123,,PARTY,6,6,0,1,250,1500
2596,2,168,,CAT,1,1,0,1,0,0
2596,3,55,,CAT,1,1,0,1,200,200
2596,4,134,,CAT,60,60,0,1,40,2400
2597,1,177,,CAT,9,6,0,1,2000,12000
2597,2,577,,CAT,10,10,0,1,740,7400
2597,3,460,,CAT,22,22,0,1,590,12980
2597,4,53,,CAT,3,3,0,1,120,360
2597,5,55,,CAT,2,2,0,1,200,400
2597,6,316,,CAT,6,6,0,1,240,1440
2597,7,360,,CAT,2,2,0,1,600,1200
2597,8,324,,CAT,13,13,0,1,550,7150
2598,1,517,,CAT,14,14,0,1,1400,19600
2598,2,523,,CAT,10.5,7,0,1,935,6545
2598,3,495,,CAT,15,15,0,1,700,10500
2598,4,47,,CAT,10,10,0,1,300,3000
2598,5,688,,CAT,16,16,0,1,550,8800
2598,6,53,,CAT,3,3,0,1,120,360
2598,7,316,,CAT,6,6,0,1,240,1440
2598,8,55,,CAT,2,2,0,1,200,400
2598,9,360,,CAT,2,2,0,1,600,1200
2599,1,1,,CAT,6,4,0,1,885,3540
2599,2,12,,CAT,3,3,0,1,1450,4350
2600,1,361,,CAT,9,6,0,1,1170,7020
2600,2,522,,CAT,8,8,0,1,770,6160
2601,1,246,,CAT,5,5,0,1,850,4250
2601,2,1,,CAT,5,4,0,1,812,3248
2602,1,285,,PARTY,9,9,0,1,400,3600
2602,2,80,,CAT,8,8,0,1,450,3600
2603,1,522,,CAT,23.75,23.75,0,1,760,18050
2604,1,522,,CAT,19,19,0,1,760,14440
2604,2,635,,CAT,50,50,0,1,475,23750
2605,1,522,,CAT,33.25,33.25,0,1,760,25270
2605,2,361,,CAT,6,6,0,1,930,5580
2606,1,522,,CAT,9.5,9.5,0,1,760,7220
2606,2,361,,CAT,15,15,0,1,930,13950
2607,1,520,,CAT,9,6,0,1,1220,7320
2607,2,134,,CAT,50,50,0,1,35,1750
2607,3,22,LEG+THAI,CAT,6,6,0,1,640,3840
2608,1,522,,CAT,18,12,0,1,905,10860
2608,2,12,,PARTY,24,24,0,1,350,8400
2608,3,83,,CAT,20,20,0,1,450,9000
2608,4,541,,CAT,12,12,0,1,150,1800
2609,1,130,,CAT,2.5,2.5,0,1,1800,4500
2610,1,33,,CAT,4,4,0,1,350,1400
2610,2,16,,CAT,7,7,0,1,640,4480
2610,3,53,,CAT,7,7,0,1,120,840
2610,4,16,,CAT,1,1,0,1,640,640
2611,1,548,,CAT,6,6,0,1,540,3240
2611,2,696,,CAT,6,6,0,1,250,1500
2612,1,30,,CAT,1.5,1.5,0,1,1000,1500
2613,1,518,,CAT,3,3,0,1,1000,3000
2613,2,76,,CAT,3,3,0,1,875,2625
2614,1,130,,CAT,4,4,0,1,1800,7200
2615,1,1,,CAT,5,5,0,1,740,3700
2616,1,360,,CAT,2,2,0,1,600,1200
2616,2,15,"Mirch Kam",CAT,10,10,0,1,1400,14000
2616,3,86,,CAT,5,5,0,1,300,1500
2616,4,56,,CAT,3,3,0,1,300,900
2616,5,57,,CAT,3,3,0,1,400,1200
2616,6,415,,CAT,10,10,0,1,300,3000
2616,7,140,,CAT,1,1,0,1,4000,4000
2616,8,55,,CAT,3,3,0,1,200,600
2616,9,1,"GOLDEN,MIRCH KAM",CAT,9,6,0,1,900,5400
2616,10,548,"GOLDEN,MIRCH KAM",CAT,20,20,0,1,600,12000
2617,1,522,,CAT,9,6,0,1,905,5430
2618,1,2,,CAT,7.5,5,0,1,1950,9750
2618,2,77,,CAT,6,6,0,1,690,4140
2618,3,54,,CAT,40,40,0,1,10,400
2618,4,55,,CAT,2,2,0,1,200,400
2618,5,53,,CAT,2,2,0,1,120,240
2618,6,51,,CAT,3,3,0,1,210,630
2618,7,187,,CAT,8,8,0,1,550,4400
2619,1,522,,CAT,6,4,0,1,905,3620
2620,1,101,,CAT,300,300,0,1,30,9000
2620,2,310,,CAT,2,2,0,1,2500,5000
2620,3,55,,CAT,6,6,0,1,200,1200
2620,4,53,,CAT,9,9,0,1,120,1080
2620,5,51,,CAT,21,21,0,1,210,4410
2620,6,66,,CAT,26,26,0,1,1400,36400
2620,7,702,,CAT,22,22,0,1,880,19360
2620,8,115,,CAT,50,50,0,1,400,20000
2620,9,83,,CAT,24,24,0,1,450,10800
2620,10,263,,CAT,1000,1000,0,1,10,10000
2620,11,361,,CAT,31.5,21,0,1,1170,24570
2620,12,21,,CAT,80,80,0,1,520,41600
2621,1,12,,CAT,8,8,0,1,1300,10400
2621,2,130,,CAT,3,3,0,1,1500,4500
2621,3,731,,CAT,2,2,0,1,750,1500
2621,4,731,,CAT,6,6,0,1,750,4500
2622,1,1,,PARTY,1,5,0,1,450,2250
2623,1,1,"Darmiana Masala",CAT,5,5,0,1,740,3700
2623,2,87,,CAT,8,8,0,1,280,2240
2623,3,83,,CAT,3,3,0,1,450,1350
2624,1,1,"Golden,Darmiana Masala,Mirch Kam",CAT,5,5,0,1,800,4000
2625,1,1,,CAT,5,5,0,1,740,3700
2626,1,1,,CAT,10,10,0,1,760,7600
2627,1,522,,PARTY,1,6,0,1,550,3300
2628,1,522,,CAT,29,29,0,1,760,22040
2628,2,621,,CAT,6,6,0,1,450,2700
2628,3,614,,CAT,15,15,0,1,225,3375
2629,1,522,,CAT,9.5,9.5,0,1,760,7220
2630,1,130,,CAT,2.5,2.5,0,1,1800,4500
2630,2,80,,CAT,4,4,0,1,450,1800
2631,1,130,,CAT,1,1,0,1,2000,2000
2632,1,361,,CAT,5,5,0,1,950,4750
2632,2,187,,CAT,2,2,0,1,550,1100
2632,3,571,,CAT,1,1,0,1,90,90
2633,1,522,,CAT,5,5,0,1,760,3800
2633,2,217,,CAT,5,5,0,1,550,2750
2633,3,522,,CAT,5,5,0,1,760,3800
2633,4,567,SPICY,PARTY,16,16,0,1,450,7200
2634,1,1,,CAT,5,5,0,1,740,3700
2635,1,575,,CAT,175,175,0,1,160,28000
2635,2,571,,CAT,175,175,0,1,80,14000
2636,1,522,,CAT,19,19,0,1,740,14060
2637,1,522,,CAT,9.5,9.5,0,1,740,7030
2637,2,571,,CAT,75,75,0,1,70,5250
2638,1,677,,CAT,31.5,31.5,0,1,290,9135
2639,1,66,,CAT,10,10,0,1,1400,14000
2639,2,187,,CAT,10,10,0,1,550,5500
2640,1,13,,CAT,24,24,0,1,620,14880
2640,2,53,,CAT,24,24,0,1,120,2880
2641,1,518,,CAT,6.25,5,0,1,1070,5350
2642,1,187,,CAT,16,16,0,1,550,8800
2642,2,55,,CAT,2,2,0,1,200,400
2642,3,54,,CAT,100,100,0,1,10,1000
2642,4,522,,CAT,12,8,0,1,875,7000
2642,5,97,,CAT,6,6,0,1,600,3600
2642,6,170,,CAT,12,12,0,1,60,720
2642,7,53,,CAT,5,5,0,1,120,600
2642,8,316,,CAT,6,6,0,1,240,1440
2642,9,585,,CAT,26,26,0,1,550,14300
2642,10,684,,CAT,5,5,0,1,250,1250
2642,11,250,,CAT,10,10,0,1,800,8000
2643,1,13,,CAT,14,14,0,1,620,8680
2643,2,53,,CAT,4,4,0,1,120,480
2643,3,51,,CAT,8,8,0,1,210,1680
2643,4,524,,CAT,2,2,0,1,550,1100
2643,5,55,,CAT,2,2,0,1,200,400
2643,6,563,,CAT,3,3,0,1,300,900
2643,7,97,,CAT,5,5,0,1,600,3000
2644,1,33,,CAT,5,5,0,1,350,1750
2644,2,513,,CAT,5,5,0,1,620,3100
2644,3,361,,CAT,5,4,0,1,1050,4200
2645,1,1,SPICY,CAT,5,5,0,1,720,3600
2646,1,522,,CAT,42.75,42.75,0,1,740,31635
2646,2,571,,CAT,50,50,0,1,70,3500
2647,1,522,,CAT,16,16,0,1,740,11840
2648,1,522,,CAT,41.5,41.5,0,1,740,30710
2648,2,614,,CAT,10,10,0,1,225,2250
2649,1,522,,CAT,19.25,19.25,0,1,740,14245
2649,2,4,,CAT,14,14,0,1,670,9380
2650,1,136,,CAT,6.5,6.5,0,1,450,2925
2651,1,361,,CAT,15,10,0,1,1170,11700
2651,2,517,Koyala,PARTY,20,20,0,1,400,8000
2651,3,548,,CAT,36,36,0,1,520,18720
2651,4,53,,CAT,5,5,0,1,120,600
2651,5,316,,CAT,10,10,0,1,240,2400
2651,6,187,,CAT,22,22,0,1,550,12100
2651,7,360,,CAT,2,2,0,1,600,1200
2651,8,55,,CAT,3,3,0,1,200,600
2651,9,588,,CAT,3,3,0,1,1000,3000
2652,1,522,,CAT,6,6,0,1,740,4440
2653,1,522,,CAT,15,10,0,1,875,8750
2653,2,55,,CAT,2,2,0,1,200,400
2654,1,1,,CAT,5,5,0,1,720,3600
2655,1,80,,CAT,5,5,0,1,450,2250
2656,1,522,,CAT,47.5,47.5,0,1,740,35150
2657,1,522,,CAT,16,16,0,1,740,11840
2658,1,571,,CAT,50,50,0,1,70,3500
2659,1,571,,CAT,50,50,0,1,70,3500
2660,1,80,,CAT,55,55,0,1,450,24750
2660,2,522,,CAT,50,50,0,1,740,37000
2661,1,1,,CAT,9,6,0,1,885,5310
2661,2,85,,CAT,3,3,0,1,350,1050
2661,3,115,MANGO,CAT,10,10,0,1,400,4000
2661,4,569,22JUN19,CAT,1,1,0,1,890,890
2662,1,513,KOYALA,PARTY,32,32,0,1,400,12800
2662,2,1,,PARTY,1,16,0,1,450,7200
2662,3,548,,PARTY,60,60,0,1,250,15000
2662,4,55,,CAT,6,6,0,1,200,1200
2662,5,107,,CAT,18,18,0,1,400,7200
2662,6,51,,CAT,17,17,0,1,210,3570
2662,7,53,,CAT,9,9,0,1,120,1080
2662,8,263,,CAT,700,700,0,1,10,7000
2662,9,100,,CAT,2,2,0,1,1200,2400
2662,10,81,,CAT,1,1,0,1,600,600
2663,1,522,,CAT,32.5,32.5,0,1,740,24050
2663,2,571,,CAT,60,60,0,1,70,4200
2663,3,614,,CAT,10,10,0,1,225,2250
2664,1,522,,CAT,22.25,22.25,0,1,740,16465
2664,2,571,,CAT,60,60,0,1,70,4200
2664,3,614,,CAT,5,5,0,1,225,1125
2665,1,522,,CAT,9,6,0,1,875,5250
2666,1,340,,CAT,6,6,0,1,800,4800
2666,2,15,,CAT,3,3,0,1,1450,4350
2667,1,673,,CAT,6,5,0,1,822,4110
2668,1,522,,CAT,7,6,0,1,700,4200
2669,1,600,,CAT,4,4,0,1,4500,18000
2670,1,522,"Namak Kam,Darmiana Masala",CAT,4,4,0,1,800,3200
2671,1,77,,CAT,3,3,0,1,700,2100
2671,2,83,,CAT,3,3,0,1,450,1350
2671,3,522,"Namak Kam,Darmiana Masala",CAT,4,4,0,1,800,3200
2671,4,55,,CAT,1,1,0,1,200,200
2672,1,217,,CAT,2,2,0,1,550,1100
2672,2,542,"Mirch Kam",CAT,13,10,0,1,1094,10940
2673,1,522,"MIRCH KAM",CAT,24,24,0,1,740,17760
2674,1,1,,CAT,5,5,0,1,720,3600
2675,1,522,,CAT,42.75,42.75,0,1,740,31635
2675,2,361,,CAT,6,6,0,1,930,5580
2676,1,522,,CAT,16,16,0,1,740,11840
2676,2,361,,CAT,12,12,0,1,930,11160
2677,1,16,Golden,CAT,7,7,0,1,635,4445
2677,2,187,,CAT,8,8,0,1,550,4400
2677,3,316,,CAT,2.5,2.5,0,1,240,600
2677,4,53,,CAT,2.5,2.5,0,1,120,300
2677,5,55,,CAT,1,1,0,1,200,200
2677,6,563,,CAT,1,1,0,1,300,300
2677,7,75,,CAT,50,50,0,1,0,0
2677,8,361,"Golden,Darmiana Masala",PARTY,1,5.5,0,1,450,2475
2677,9,116,,CAT,5,5,0,1,300,1500
2678,1,1,,CAT,8,8,0,1,740,5920
2678,2,217,,CAT,2,2,0,1,550,1100
2679,1,54,,CAT,800,800,0,1,6,4800
2679,2,55,,CAT,16,16,0,1,200,3200
2679,3,548,,CAT,220,220,0,1,530,116600
2679,4,361,,CAT,96,64,0,1,1170,74880
2679,5,513,,CAT,100,100,0,1,660,66000
2679,6,53,,CAT,26,26,0,1,120,3120
2679,7,316,,CAT,60,60,0,1,240,14400
2679,8,80,,CAT,110,110,0,1,450,49500
2679,9,331,,CAT,1000,1000,0,1,60,60000
2680,1,522,,CAT,10,10,0,1,700,7000
2681,1,130,,CAT,1,1,0,1,1800,1800
2682,1,522,"Chat Pati",CAT,10.5,7,0,1,815,5705
2682,2,43,,CAT,3,3,0,1,600,1800
2683,1,14,,PARTY,10,10,0,1,370,3700
2684,1,1,,CAT,5,4,0,1,738,2952
2685,1,522,,CAT,5,5,0,1,700,3500
2686,1,87,,CAT,40,40,0,1,160,6400
2687,1,522,,CAT,4,4,0,1,700,2800
2688,1,522,,CAT,41.25,41.25,0,1,700,28875
2688,2,571,,CAT,60,60,0,1,70,4200
2688,3,614,,CAT,15,15,0,1,225,3375
2689,1,522,,CAT,17.5,17.5,0,1,700,12250
2690,1,571,,CAT,15,15,0,1,70,1050
2691,1,522,"Sindhi Style",CAT,7.5,5,0,1,815,4075
2691,2,246,,CAT,6,6,0,1,1000,6000
2691,3,604,,CAT,10,10,0,1,600,6000
2691,4,137,,CAT,6,6,0,1,240,1440
2691,5,53,,CAT,2,2,0,1,120,240
2691,6,55,,CAT,1.5,1.5,0,1,200,300
2691,7,563,,CAT,2,2,0,1,300,600
2692,1,16,,CAT,6,6,0,1,580,3480
2692,2,362,,CAT,10,10,0,1,20,200
2692,3,359,,CAT,10,10,0,1,30,300
2692,4,83,,CAT,4,4,0,1,450,1800
2693,1,1,,CAT,6,6,0,1,680,4080
2694,1,1,,CAT,7,7,0,1,680,4760
2695,1,522,,CAT,5,5,0,1,700,3500
2696,1,571,,CAT,20,20,0,1,70,1400
2696,2,106,,CAT,5,5,0,1,450,2250
2696,3,755,,CAT,1,1,0,1,200,200
2697,1,522,,CAT,41.25,41.25,0,1,700,28875
2698,1,522,,CAT,9.5,9.5,0,1,700,6650
2698,2,571,,CAT,60,60,0,1,70,4200
2699,1,86,,CAT,6,6,0,1,300,1800
2699,2,55,,CAT,2,2,0,1,200,400
2699,3,526,,CAT,18,18,0,1,1000,18000
2699,4,529,,CAT,50,50,0,1,10,500
2699,5,47,,CAT,13,13,0,1,300,3900
2700,1,13,,CAT,10,10,0,1,590,5900
2700,2,53,,CAT,12,12,0,1,120,1440
2701,1,30,,CAT,2,2,0,1,900,1800
2701,2,522,Rasili,CAT,4,4,0,1,710,2840
2701,3,522,,CAT,4,4,0,1,710,2840
2701,4,55,,CAT,1.5,1.5,0,1,200,300
2702,1,13,,CAT,12,12,0,1,620,7440
2702,2,83,,CAT,15,15,0,1,450,6750
2702,3,53,,CAT,10,10,0,1,120,1200
2702,4,55,,CAT,3,3,0,1,200,600
2702,5,54,,CAT,100,100,0,1,10,1000
2702,6,375,,CAT,12,12,0,1,1050,12600
2703,1,522,,CAT,46,46,0,1,710,32660
2703,2,571,,CAT,34,34,0,1,70,2380
2703,3,614,,CAT,10,10,0,1,225,2250
2703,4,4,,CAT,5,5,0,1,640,3200
2704,1,522,,CAT,19,19,0,1,710,13490
2705,1,574,,CAT,500,500,0,1,25,12500
2706,1,187,,CAT,2,2,0,1,400,800
2706,2,130,,CAT,0.5,0.5,0,1,900,450
2707,1,361,,CAT,5,5,0,1,930,4650
2707,2,191,,CAT,5,5,0,1,1400,7000
2707,3,187,,CAT,5,5,0,1,550,2750
2708,1,13,,CAT,5,5,0,1,610,3050
2708,2,53,,CAT,6,6,0,1,120,720
2709,1,522,,CAT,38,38,0,1,730,27740
2710,1,522,,CAT,19.25,19.25,0,1,730,14052
2710,2,4,,CAT,12,12,0,1,660,7920
2711,1,13,,CAT,12,12,0,1,650,7800
2711,2,53,,CAT,5,5,0,1,120,600
2711,3,30,,CAT,2.5,2.5,0,1,900,2250
2711,4,316,,CAT,6,6,0,1,240,1440
2711,5,170,,CAT,12,12,0,1,60,720
2712,1,571,,CAT,15,15,0,1,70,1050
2713,1,1,,CAT,5,5,0,1,710,3550
2713,2,30,,CAT,1,1,0,1,1000,1000
2713,3,134,,CAT,80,80,0,1,35,2800
2714,1,361,,PARTY,1,34,0,1,400,13600
2714,2,33,CHILD,CAT,60,60,0,1,220,13200
2714,3,55,,CAT,10,10,0,1,180,1800
2714,4,111,"KARAHI,",PARTY,50,50,0,1,250,12500
2714,5,111,KARAHI,PARTY,2,2,0,1,250,500
2715,1,522,,CAT,7.5,5,0,1,860,4300
2716,1,4,"Hara Masala Grind",CAT,9,6,0,1,790,4740
2716,2,511,,CAT,1.5,1.5,0,1,900,1350
2716,3,55,,CAT,1.5,1.5,0,1,200,300
2716,4,563,,CAT,1,1,0,1,300,300
2717,1,1,,CAT,6,4,0,1,840,3360
2717,2,51,,CAT,4,4,0,1,210,840
2717,3,258,,CAT,4,4,0,1,1400,5600
2717,4,55,,CAT,1.5,1.5,0,1,200,300
2718,1,1,,CAT,39,26,0,1,840,21840
2718,2,489,,CAT,65,65,0,1,740,48100
2718,3,263,,CAT,1350,1350,0,1,10,13500
2718,4,350,,CAT,450,450,0,1,90,40500
2718,5,559,,CAT,2,2,0,1,3000,6000
2718,6,51,,CAT,22,22,0,1,210,4620
2718,7,140,,CAT,2,2,0,1,3500,7000
2718,8,55,,CAT,10,10,0,1,200,2000
2718,9,64,,CAT,4,4,0,1,3500,14000
2718,10,641,,CAT,78,78,0,1,770,60060
2718,11,12,,CAT,45,45,0,1,1350,60750
2718,12,139,,CAT,450,450,0,1,50,22500
2719,1,506,,CAT,25,25,25,1,650,16250
2719,2,47,,CAT,20,20,0,1,250,5000
2719,3,101,,CAT,150,150,0,1,40,6000
2719,4,1,,CAT,16.5,11,0,1,840,9240
2719,5,86,,CAT,8,8,0,1,300,2400
2719,6,134,,CAT,200,200,0,1,40,8000
2719,7,54,,CAT,150,150,0,1,6,900
2719,8,166,,CAT,150,150,0,1,0,0
2719,9,339,,CAT,120,120,0,1,65,7800
2720,1,522,,CAT,42,42,0,1,730,30660
2720,2,571,,CAT,60,60,0,1,70,4200
2720,3,614,,CAT,10,10,0,1,225,2250
2721,1,522,,CAT,14.25,14.25,0,1,730,10402
2722,1,140,,CAT,1,1,0,1,4000,4000
2722,2,563,,CAT,2,2,0,1,300,600
2722,3,61,,CAT,50,50,0,1,35,1750
2722,4,517,,CAT,9,9,0,1,1400,12600
2722,5,294,,CAT,15,15,0,1,700,10500
2722,6,47,,CAT,6,6,0,1,300,1800
2722,7,678,,CAT,12,12,0,1,650,7800
2722,8,168,,CAT,50,50,0,1,0,0
2722,9,97,,CAT,6,6,0,1,600,3600
2722,10,548,,CAT,12,12,0,1,600,7200
2722,11,707,,CAT,100,100,0,1,40,4000
2722,12,662,,CAT,2,2,0,1,200,400
2723,1,529,,CAT,76,76,0,1,10,760
2723,2,747,,CAT,38,38,0,1,80,3040
2723,3,572,,CAT,5,5,0,1,120,600
2723,4,374,,CAT,38,38,0,1,0,0
2723,5,495,,CAT,10,10,0,1,650,6500
2724,1,1,,CAT,2,2,0,1,710,1420
2725,1,1,,CAT,1,1,0,1,710,710
2725,2,13,,CAT,1,1,0,1,610,610
2725,3,187,,CAT,1,1,0,1,550,550
2726,1,61,,CAT,100,100,0,1,30,3000
2726,2,202,,CAT,300,300,0,1,12,3600
2726,3,376,,CAT,4,4,0,1,400,1600
2726,4,170,,CAT,36,36,0,1,60,2160
2727,1,731,,CAT,2,2,0,1,850,1700
2727,2,33,,CAT,3,3,0,1,450,1350
2727,3,4,,CAT,3,3,0,1,890,2670
2728,1,522,"CHAT PATI,SPICY",CAT,5,5,0,1,710,3550
2729,1,66,,CAT,5,5,0,1,1400,7000
2729,2,586,,CAT,5,5,0,1,1400,7000
2729,3,187,,CAT,4,4,0,1,550,2200
2729,4,563,,CAT,1,1,0,1,300,300
2729,5,55,,CAT,0.5,0.5,0,1,200,100
2729,6,541,,CAT,4,4,0,1,150,600
2730,1,522,,CAT,47.75,47.75,0,1,730,34858
2731,1,522,,CAT,19,19,0,1,730,13870
2731,2,571,,CAT,70,70,0,1,70,4900
2731,3,614,,CAT,4,4,0,1,225,900
2731,4,635,,CAT,10,10,0,1,420,4200
2732,1,571,,CAT,30,30,0,1,70,2100
2733,1,16,,CAT,6,6,0,1,590,3540
2734,1,522,"Chat Pati,Spicy",CAT,10,8,0,1,795,6360
2734,2,563,,CAT,2,2,0,1,400,800
2734,3,55,,CAT,2.5,2.5,0,1,200,500
2734,4,522,"Chat Pati,Spicy",CAT,10,8,0,1,795,6360
2735,1,361,,CAT,5,5,0,1,930,4650
2736,1,522,,CAT,42.75,42.75,0,1,730,31208
2736,2,361,,CAT,6,6,0,1,930,5580
2737,1,522,,CAT,26.75,26.75,0,1,730,19528
2737,2,571,,CAT,80,80,0,1,70,5600
2737,3,361,,CAT,12,12,0,1,930,11160
2738,1,1,,CAT,2,2,0,1,650,1300
2739,1,522,,PARTY,15,12,0,1,470,5640
2740,1,130,,CAT,2,2,0,1,1800,3600
2740,2,16,,CAT,3,3,0,1,650,1950
2740,3,53,,CAT,3,3,0,1,120,360
2741,1,130,,CAT,2,2,0,1,1800,3600
